sector,price,area,noOfOpenSides,price_per_sqft,Maintenance_Staff,Water_Storage,Vaastu_Compliant,Rain_Water_Harvesting,Rating,Metro,Park,School,College,Hospital,Shrine,Mall,Airport,latitude,longitude
sector 49,8.0,3798.28,1.0,0.0021062164979938,1.0,0.0,0.0,1.0,5.0,0,0,0,0,0,1,1,0,28.4121,77.048
gwal pahari,2.5,10889.12,2.0,0.0002295869638685,1.0,0.0,0.0,0.0,4.0,0,0,1,0,0,1,0,0,28.4484,77.021
sector 2,4.4,3238.76,1.0,0.001358544628191,0.0,0.0,0.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 45,3.67,1839.96,1.0,0.0019946085784473,1.0,1.0,0.0,1.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 38,4.48,3077.36,1.0,0.0014557932773546,1.0,1.0,0.0,1.0,4.25,0,0,1,0,0,1,1,0,28.4347,77.043
sector 112,1.82,1258.92,2.0,0.0014456836018174,0.0,1.0,0.0,0.0,4.0,1,1,1,1,1,1,1,0,28.5189,77.0183
sector 2,2.39,1560.2,1.0,0.0015318548903986,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 57,4.85,3120.4,1.0,0.0015542879118061,0.0,0.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 33,3.75,2248.84,2.0,0.0016675263691503,0.0,0.0,0.0,0.0,4.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 23,2.57,1323.48,1.0,0.0019418502735213,0.0,0.0,1.0,0.0,4.5,1,1,1,1,1,1,1,0,28.5121,77.0478
sector 23,5.8,4519.2,1.0,0.0012834129934501,0.0,0.0,0.0,1.0,4.5,1,1,1,1,1,1,1,0,28.5121,77.0478
sector 52,4.62,3077.36,1.0,0.0015012868172719,1.0,0.0,1.0,1.0,4.5,1,1,1,1,1,1,0,0,28.4379,77.0785
sector 108,2.6,1624.76,2.0,0.0016002363425982,0.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 108,3.3,2421.0,2.0,0.001363073110285,0.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 91,4.12,3131.16,1.0,0.0013158062826556,1.0,1.0,1.0,1.0,3.875,0,0,0,0,0,0,0,0,28.4014,76.9225
sector 91,4.0,3152.68,1.0,0.0012687618153444,1.0,1.0,1.0,1.0,3.875,0,0,1,1,1,0,1,1,28.4014,76.9225
sector 73,12.6,6294.599999999999,1.0,0.0020017157563625,1.0,0.0,1.0,0.0,3.0,1,1,1,1,1,0,1,1,28.4072,77.0118
sector 63,5.34,2399.48,1.0,0.0022254821878073,1.0,0.0,1.0,0.0,4.0,1,1,1,1,1,0,1,1,28.3971,77.0867
sector 33,4.58,2690.0,2.0,0.0017026022304832,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 33,2.94,1710.84,1.0,0.0017184540927263,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 33,3.94,2442.52,1.0,0.0016130881221034,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 43,3.62,1452.6,1.0,0.0024920831612281,0.0,1.0,0.0,0.0,4.25,1,1,0,1,1,1,0,0,28.4629,77.0772
sector 43,1.25,548.76,1.0,0.0022778628179896,0.0,1.0,0.0,1.0,5.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 51,7.8,3077.36,1.0,0.0025346400811084,1.0,1.0,1.0,1.0,4.5,0,0,1,1,1,1,0,0,28.432,77.0686
sector 51,11.8,4519.2,1.0,0.0026110816073641,1.0,1.0,1.0,1.0,4.5,0,0,1,1,1,1,0,0,28.432,77.0686
sector 43,1.2,538.0,2.0,0.0022304832713754,1.0,0.0,0.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 83,3.3,2700.76,1.0,0.001221878286112,1.0,1.0,1.0,1.0,4.75,0,0,1,0,0,0,0,0,28.3986,76.9647
sector 52,1.65,903.84,1.0,0.0018255443441317,1.0,1.0,0.0,0.0,4.5,1,1,1,1,1,1,0,0,28.4379,77.0785
sector 42,3.47,1452.6,1.0,0.0023888200468126,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4576,77.102
sector 37,1.21,989.92,2.0,0.001222320995636,0.0,0.0,1.0,0.0,3.25,0,0,1,1,1,0,1,0,28.4375,76.9999
sector 78,1.25,903.84,2.0,0.0013829881394937,0.0,0.0,1.0,0.0,4.25,0,0,0,0,0,0,0,0,28.3733,76.9729
sector 7,2.2,1796.92,1.0,0.0012243171649266,0.0,0.0,1.0,0.0,4.0,0,0,1,1,1,0,0,0,28.4644,77.0143
sector 10a,4.12,3077.36,1.0,0.0013388098889957,0.0,0.0,0.0,0.0,4.75,1,1,0,0,0,1,0,0,28.4469,77.0106
sector 10,3.25,2367.2,1.0,0.0013729300439337,0.0,0.0,0.0,0.0,4.25,0,0,0,0,0,0,0,0,28.4537,77.0009
sector 5,2.25,1506.4,1.0,0.0014936271906532,0.0,0.0,0.0,0.0,4.25,1,1,1,1,1,1,0,0,28.4794,77.0176
sector 7,1.1,677.88,1.0,0.0016227060836726,0.0,0.0,0.0,0.0,4.0,0,0,1,1,1,0,0,0,28.4644,77.0143
sector 5,3.5,2367.2,1.0,0.0014785400473132,0.0,0.0,1.0,0.0,4.25,1,1,1,1,1,1,0,0,28.4794,77.0176
sector 10a,3.75,2829.88,1.0,0.0013251445290966,0.0,0.0,0.0,0.0,4.75,1,1,0,0,0,1,0,0,28.4469,77.0106
sector 89,2.4,2162.76,1.0,0.0011096931698385,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 89,1.83,1646.28,1.0,0.0011115970551789,1.0,1.0,1.0,0.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 89,4.0,4497.68,1.0,0.0008893473968801,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 88a,3.5,3593.84,1.0,0.0009738886539189,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 93,1.44,1076.0,1.0,0.0013382899628252,1.0,1.0,1.0,1.0,3.0,0,0,0,1,1,0,1,1,28.4153,76.9326
sector 93,1.27,1345.0,1.0,0.0009442379182156,1.0,1.0,1.0,1.0,4.0,1,1,0,0,0,0,0,0,28.4153,76.9326
sector 83,2.64,2162.76,1.0,0.0012206624868223,1.0,0.0,1.0,1.0,4.75,0,0,1,0,0,0,0,0,28.3986,76.9647
sector 102,2.58,1377.28,2.0,0.0018732574349442,1.0,1.0,0.0,1.0,4.125,0,0,1,1,1,0,1,1,28.475,76.9715
sector 93,0.96,989.92,1.0,0.0009697753353806,0.0,0.0,0.0,0.0,3.0,1,1,0,0,0,0,0,0,28.4153,76.9326
sector 25,17.5,4519.2,1.0,0.0038723667905824,1.0,1.0,1.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 102,1.92,1215.88,1.0,0.0015791032009737,1.0,1.0,0.0,1.0,4.125,0,0,1,1,1,0,1,1,28.475,76.9715
sector 25,6.95,2248.84,1.0,0.0030904822041585,0.0,0.0,0.0,0.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 12,0.13,634.84,2.0,0.0002047760065528,1.0,0.0,0.0,0.0,4.0,0,0,1,1,1,0,1,0,28.4723,77.032
sector 33,3.69,2248.84,1.0,0.0016408459472439,1.0,0.0,0.0,1.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 28,7.5,2431.76,1.0,0.0030841859394019,1.0,1.0,0.0,1.0,4.75,1,1,0,1,1,1,1,0,28.4728,77.0865
sector 25,14.0,4519.2,1.0,0.0030978934324659,1.0,1.0,1.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 25,8.85,2840.64,3.0,0.0031154950996958,1.0,1.0,1.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 99a,1.04,1097.52,3.0,0.0009475909322836,0.0,0.0,0.0,0.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 78,1.97,1614.0,3.0,0.0012205700123915,0.0,0.0,0.0,0.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 17,5.72,3959.68,2.0,0.0014445611766607,1.0,1.0,0.0,1.0,5.0,1,1,0,1,1,0,0,0,28.4791,77.0608
sector 63a,4.24,269.0,2.0,0.0157620817843866,1.0,1.0,0.0,1.0,4.25,1,1,1,1,1,0,1,1,28.3923,77.0888
sector 99,4.9,3830.56,2.0,0.0012791863330687,0.0,0.0,1.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,4.38,2324.16,2.0,0.0018845518380834,0.0,0.0,1.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 108,2.58,1936.8,2.0,0.0013320941759603,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 102,2.99,2022.88,1.0,0.0014780906430435,0.0,0.0,1.0,0.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 108,2.55,1936.8,2.0,0.001316604708798,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 99a,1.46,1538.68,1.0,0.0009488652611329,1.0,0.0,0.0,0.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 108,2.17,1624.76,1.0,0.0013355818705531,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 99a,1.23,1323.48,2.0,0.0009293680297397,0.0,0.0,1.0,0.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 99a,1.25,1323.48,2.0,0.00094447970502,0.0,0.0,0.0,0.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 24,10.5,559.52,2.0,0.0187660852158993,1.0,1.0,0.0,1.0,4.5,1,1,0,0,0,1,0,0,28.4939,77.1038
sector 67,0.75,64.56,1.0,0.0116171003717472,1.0,1.0,1.0,1.0,4.125,1,1,0,0,0,0,0,0,28.3859,77.0608
sector 26,9.1,2840.64,2.0,0.0032035034358454,1.0,1.0,1.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4757,77.1032
sector 2,5.09,3378.64,2.0,0.0015065233348329,0.0,0.0,1.0,1.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 99a,2.02,1452.6,1.0,0.0013906099407958,1.0,0.0,0.0,0.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 88b,2.07,1624.76,2.0,0.0012740343189147,1.0,1.0,1.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 102,2.53,1775.4,2.0,0.0014250309789343,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,3.05,2022.88,1.0,0.0015077513248437,1.0,0.0,1.0,0.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 88,2.16,1624.76,1.0,0.0013294271153893,1.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0,1,1,28.422,76.9571
sector 89,3.2,2862.16,1.0,0.0011180367275064,1.0,0.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 89,3.0,301.28,1.0,0.0099575146043547,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 83,3.24,2162.76,1.0,0.001498085779282,1.0,1.0,1.0,1.0,4.75,0,0,0,0,0,0,0,0,28.3986,76.9647
sector 108,2.4,1732.36,1.0,0.001385393336258,1.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 73,2.27,1560.2,2.0,0.0014549416741443,1.0,1.0,1.0,1.0,4.0,0,0,0,0,0,0,1,0,28.4072,77.0118
sector 83,3.0,2162.76,1.0,0.0013871164622981,1.0,1.0,1.0,1.0,4.75,0,0,1,0,0,0,0,0,28.3986,76.9647
sector 50,4.2,2367.2,2.0,0.0017742480567759,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 50,4.4,2399.48,2.0,0.001833730641639,1.0,1.0,0.0,1.0,4.75,1,1,0,0,0,1,0,0,28.4178,77.0628
sector 48,3.5,2162.76,2.0,0.0016183025393478,1.0,1.0,1.0,1.0,4.25,1,1,1,0,0,0,1,0,28.4177,77.0359
sector 60,5.5,2700.76,2.0,0.0020364638101867,1.0,1.0,1.0,1.0,4.375,0,0,1,0,0,0,0,0,28.4003,77.0975
sector 23,2.5,1463.36,1.0,0.0017083971134922,1.0,1.0,1.0,1.0,4.5,1,1,1,1,1,1,1,0,28.5121,77.0478
sector 89,1.5,1441.84,2.0,0.0010403373467236,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 102,3.9,2248.84,1.0,0.0017342274239163,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 43,3.5,1463.36,1.0,0.0023917559588891,1.0,1.0,1.0,1.0,4.25,1,1,0,1,1,1,0,0,28.4629,77.0772
sector 108,3.48,2840.64,2.0,0.0012250760392024,1.0,1.0,0.0,1.0,4.375,0,0,1,0,0,0,1,1,28.5134,76.983
sector 57,4.68,2162.76,1.0,0.0021639016811851,0.0,0.0,0.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 55,3.5,1624.76,1.0,0.0021541643073438,0.0,0.0,1.0,0.0,4.25,1,1,0,0,0,1,1,0,28.4281,77.11
sector 88a,1.37,1237.4,2.0,0.0011071601745595,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,0,1,28.4347,76.9557
sector 99a,1.13,1011.44,2.0,0.0011172190144744,1.0,1.0,1.0,1.0,3.25,1,1,1,1,1,0,1,1,28.4561,76.9542
sector 99a,1.84,1506.4,2.0,0.0012214551248008,1.0,1.0,1.0,1.0,3.25,1,1,1,1,1,0,1,1,28.4561,76.9542
sector 95,1.25,150.64,2.0,0.0082979288369622,1.0,1.0,1.0,1.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 46,4.69,1839.96,1.0,0.0025489684558359,0.0,1.0,0.0,1.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 55,4.5,2517.84,1.0,0.001787246211038,0.0,1.0,0.0,1.0,4.25,1,1,0,0,0,1,1,0,28.4281,77.11
sector 26,16.0,4519.2,1.0,0.0035404496371039,1.0,1.0,0.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4757,77.1032
sector 55,2.59,1570.96,1.0,0.0016486734226205,1.0,1.0,1.0,1.0,4.25,1,1,0,0,0,1,1,0,28.4281,77.11
sector 43,7.35,2700.76,1.0,0.0027214561827041,0.0,1.0,0.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 43,9.5,3766.0,1.0,0.0025225703664365,1.0,1.0,0.0,1.0,4.25,1,1,0,1,1,0,0,0,28.4629,77.0772
sector 26,16.0,4497.68,1.0,0.0035573895875206,1.0,1.0,0.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4757,77.1032
sector 47,18.0,8995.36,2.0,0.0020010316429803,1.0,1.0,0.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4276,77.0492
sector 73,5.38,2248.84,1.0,0.0023923444976076,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,1,1,28.4072,77.0118
sector 25,11.6,3593.84,1.0,0.0032277452529884,1.0,0.0,1.0,0.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 73,10.0,4842.0,1.0,0.0020652622883106,1.0,1.0,1.0,1.0,3.0,1,1,1,1,1,0,1,1,28.4072,77.0118
sector 63,3.7,1786.16,1.0,0.0020714829578537,1.0,1.0,1.0,1.0,4.0,1,1,1,0,0,0,0,1,28.3971,77.0867
sector 50,4.5,3238.76,1.0,0.0013894206424681,1.0,1.0,1.0,0.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 38,4.97,2367.2,1.0,0.0020995268671848,1.0,1.0,0.0,1.0,4.25,0,0,1,0,0,1,1,0,28.4347,77.043
sector 54,8.0,3238.76,2.0,0.0024700811421655,0.0,1.0,1.0,1.0,4.625,1,1,1,1,1,1,0,0,28.4348,77.1089
sector 2,5.65,3378.64,1.0,0.0016722704993725,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,5.35,3238.76,3.0,0.0016518667638231,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,6.3,4680.599999999999,2.0,0.0013459812844507,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 7,3.2,2248.84,2.0,0.0014229558350082,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4644,77.0143
sector 88a,2.4,1796.92,2.0,0.0013356187253745,0.0,1.0,0.0,1.0,4.0,1,1,0,0,0,0,0,0,28.4347,76.9557
sector 88a,3.0,2248.84,2.0,0.0013340210953202,1.0,1.0,1.0,1.0,3.0,1,1,0,0,0,0,0,0,28.4347,76.9557
sector 88a,2.6,1796.92,2.0,0.0014469202858224,1.0,1.0,0.0,0.0,4.0,1,1,0,0,0,0,0,0,28.4347,76.9557
sector 51,6.85,3077.36,2.0,0.0022259339173837,1.0,1.0,1.0,1.0,4.5,0,0,1,1,1,1,0,0,28.432,77.0686
sector 51,5.0,2367.2,1.0,0.0021122000675904,1.0,1.0,1.0,1.0,4.5,0,0,1,1,1,1,0,0,28.432,77.0686
sector 51,3.88,1839.96,1.0,0.0021087414943803,1.0,1.0,1.0,1.0,4.5,0,0,1,1,1,1,0,0,28.432,77.0686
sector 45,2.74,1452.6,1.0,0.0018862728899903,1.0,0.0,1.0,0.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 57,9.0,4519.2,1.0,0.0019915029208709,1.0,1.0,1.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 57,5.5,2367.2,1.0,0.0023234200743494,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 46,8.5,3077.36,1.0,0.0027621077806951,1.0,1.0,1.0,0.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 57,4.47,2367.2,1.0,0.0018883068604258,1.0,1.0,1.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 33,2.77,1614.0,1.0,0.0017162329615861,1.0,1.0,1.0,1.0,3.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 33,7.5,4562.24,1.0,0.0016439292978887,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 33,3.75,2248.84,1.0,0.0016675263691503,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 33,3.7,2248.84,1.0,0.0016452926842283,1.0,1.0,1.0,1.0,4.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 33,3.42,2248.84,1.0,0.001520784048665,1.0,1.0,1.0,1.0,3.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 33,3.75,2281.12,1.0,0.0016439292978887,1.0,0.0,1.0,0.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 45,1.8,903.84,1.0,0.0019915029208709,1.0,1.0,1.0,1.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 56,3.55,1624.76,1.0,0.002184938083163,0.0,1.0,1.0,1.0,4.5,1,1,1,1,1,1,0,0,28.4245,77.0991
sector 57,4.9,2700.76,1.0,0.0018143041218027,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 41,4.25,1624.76,1.0,0.0026157709446318,1.0,1.0,1.0,1.0,5.0,1,1,1,1,1,0,0,0,28.4557,77.0632
sector 33,2.77,2184.28,1.0,0.0012681524346695,1.0,0.0,1.0,0.0,4.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 33,3.5,2248.84,1.0,0.0015563579445402,1.0,1.0,1.0,0.0,3.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 4,2.25,1452.6,1.0,0.0015489467162329,0.0,0.0,0.0,0.0,5.0,1,1,1,1,1,1,0,0,28.4738,77.0107
sector 41,6.5,3238.76,1.0,0.0020069409280094,1.0,1.0,0.0,0.0,5.0,1,1,1,1,1,0,0,0,28.4557,77.0632
sector 49,10.0,6595.88,3.0,0.0015160979277973,0.0,1.0,0.0,0.0,5.0,0,0,0,0,0,1,1,0,28.4121,77.048
sector 26,16.0,4842.0,2.0,0.0033044196612969,0.0,0.0,0.0,1.0,5.0,1,1,1,1,1,0,1,1,28.4757,77.1032
sector 83,4.25,3550.8,2.0,0.0011969133716345,0.0,1.0,1.0,0.0,4.75,0,0,1,0,0,0,0,0,28.3986,76.9647
sector 43,6.0,1936.8,2.0,0.0030978934324659,0.0,0.0,0.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 46,4.7,2367.2,3.0,0.0019854680635349,0.0,0.0,0.0,0.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 50,4.24,2388.72,2.0,0.0017750092099534,1.0,1.0,0.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 50,4.35,2431.76,2.0,0.0017888278448531,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 48,3.5,2162.76,2.0,0.0016183025393478,1.0,1.0,0.0,0.0,4.25,1,1,1,0,0,0,1,0,28.4177,77.0359
sector 48,3.1,2162.76,1.0,0.0014333536777081,1.0,1.0,1.0,1.0,4.25,1,1,1,0,0,0,1,0,28.4177,77.0359
sector 66,6.6,2399.48,1.0,0.0027505959624585,1.0,1.0,0.0,1.0,3.75,1,1,1,1,1,0,0,1,28.3925,77.0541
sector 66,9.0,3238.76,2.0,0.0027788412849362,1.0,1.0,0.0,1.0,3.75,1,1,1,1,1,0,0,1,28.3925,77.0541
sector 50,4.5,2431.76,2.0,0.0018505115636411,1.0,1.0,1.0,1.0,4.75,1,1,0,0,0,1,0,0,28.4178,77.0628
sector 83,1.86,1398.8,3.0,0.0013297111810122,1.0,0.0,0.0,1.0,4.75,0,0,1,0,0,0,0,0,28.3986,76.9647
sector 47,4.5,1796.92,2.0,0.0025042851100772,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4276,77.0492
sector 33,4.0,2690.0,1.0,0.0014869888475836,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 33,2.7,1700.08,1.0,0.0015881605571502,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 28,6.9,2431.76,1.0,0.0028374510642497,1.0,0.0,0.0,0.0,4.75,1,1,0,1,1,1,1,0,28.4728,77.0865
sector 43,6.2,2700.76,1.0,0.0022956501133014,1.0,0.0,0.0,0.0,4.25,1,1,0,1,1,0,0,0,28.4629,77.0772
sector 26,6.75,2431.76,1.0,0.0027757673454617,1.0,0.0,0.0,0.0,5.0,1,1,0,0,0,1,0,0,28.4757,77.1032
sector 2,6.0,4680.599999999999,1.0,0.0012818869375721,0.0,0.0,0.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 52,1.48,903.84,1.0,0.0016374579571605,1.0,1.0,1.0,1.0,4.5,1,1,1,1,1,1,0,0,28.4379,77.0785
sector 38,4.16,2367.2,1.0,0.0017573504562352,1.0,1.0,0.0,1.0,4.25,0,0,1,0,0,1,1,0,28.4347,77.043
sector 67,3.89,2690.0,1.0,0.001446096654275,1.0,1.0,0.0,1.0,4.125,1,1,0,0,0,0,0,0,28.3859,77.0608
sector 40,1.65,903.84,2.0,0.0018255443441317,0.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,0,0,28.4498,77.0567
sector 47,5.64,2162.76,2.0,0.0026077789491205,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4276,77.0492
sector 55,5.7,2700.76,2.0,0.002110517039648,1.0,1.0,1.0,1.0,4.25,1,1,0,0,0,1,1,0,28.4281,77.11
sector 65,6.41,2399.48,2.0,0.0026714121392968,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,1,28.403,77.069
sector 65,9.2,3593.84,2.0,0.0025599358903011,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,1,28.403,77.069
sector 66,7.63,3152.68,2.0,0.0024201631627694,1.0,1.0,1.0,1.0,3.75,1,1,1,1,1,0,0,1,28.3925,77.0541
sector 78,2.33,1614.0,3.0,0.0014436183395291,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 78,1.95,1345.0,3.0,0.001449814126394,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 78,1.85,1280.44,3.0,0.0014448158445534,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 78,1.7,1183.6,3.0,0.0014362960459614,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 78,1.98,1366.52,3.0,0.0014489359833738,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 99,7.09,5799.64,2.0,0.0012224896717727,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,4.9,3830.56,2.0,0.0012791863330687,0.0,1.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 108,2.3,182.92,1.0,0.0125738027553028,0.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 108,2.35,193.68,1.0,0.0121334159438248,0.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 99,4.45,2969.76,1.0,0.0014984375841818,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,4.92,3540.04,2.0,0.0013898148043524,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,6.78,645.6,2.0,0.0105018587360594,0.0,1.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 102,1.75,1065.24,1.0,0.0016428222747925,1.0,1.0,0.0,1.0,4.125,0,0,1,1,1,0,1,1,28.475,76.9715
sector 102,2.0,1258.92,1.0,0.0015886632987004,1.0,1.0,0.0,1.0,4.125,0,0,1,1,1,0,1,1,28.475,76.9715
sector 33,3.76,2248.84,1.0,0.0016719731061347,1.0,1.0,1.0,1.0,3.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 112,1.75,1215.88,2.0,0.0014392867717208,1.0,1.0,0.0,1.0,4.0,1,1,1,1,1,1,1,0,28.5189,77.0183
sector 2,6.65,4680.599999999999,2.0,0.0014207580224757,0.0,0.0,1.0,1.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,7.49,4680.599999999999,1.0,0.0016002221937358,0.0,1.0,1.0,1.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,7.5,4680.599999999999,1.0,0.0016023586719651,0.0,1.0,1.0,1.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,12.2,8995.36,2.0,0.0013562547802422,0.0,0.0,1.0,1.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
